tch_20231113-175547_1,class_20231113-175547_1,qjZA-gB8y,3B10PE,,896b7718-0132-4fa1-a732-53e92af4226b,bac76de9-6f37-4e68-83ba-f01148a0a8c6,199c9f44-c023-4259-b49b-d1b92e5b0aad,a7586647-dd59-4664-a354-c5784ed1f590,ad40c9f9-b50c-4f5a-a519-fffff87a96c8,24b64da2-5282-4d57-8d13-35ce5b419371,5c49eb4a-8aa8-4406-97c8-b9477f0f8674,327d3245-4898-4574-a792-f21583cb85d0,97f94d2c-9f6e-462e-94e5-545ed56a8bc9,e14ecb83-392f-4ba1-94d9-76cfb4e61b3a,d4f6cec7-561f-44cb-820e-976b9f31b6d2,3e5213b4-86de-44ca-acb7-c1b5c8a74a4f,79be5687-da18-45a9-9a00-550b12bbf111,ef01d196-8ef1-4451-a7ec-ba425a1618f0,acabe0b4-034f-4d31-bbf9-dbf679454448
tch_20231113-175547_2,class_20231113-175547_2,eCcJ-dqGq,3B10PE,,17ab810b-8ed5-407b-880c-c0a425e9973d,9ce82669-9256-419a-b532-2f5b23871462,a86ff313-caac-442d-8bb7-0b5d5f678cb6,c62eee09-e391-4370-abaa-f022b49e75da,a122c929-6b09-42d1-8d82-ee348868f3cd,8cac8f41-7935-4853-8748-c212598df7c0,0e1a0ed0-5c07-4922-8e80-365b9180b533,e17f0879-91a0-40b8-b8a0-2bc5f5bcd089,6cf10656-c7bd-440e-a0c6-5bdcf9eade7f,9e8e752c-79ff-40db-aaa0-ebb5a71e3229,cb06b10b-bcf2-473e-93a3-588ba26b5074,fec4cd61-8c51-4ca5-a1ea-d01c43b50590,b3cce5e0-bcb9-4664-b228-eb68481d2eb1,2432aa30-6b4b-4c3a-bb07-e1f0d4758ab3,2ab2144f-d0e1-4e70-b5c0-ad7e91a3177c
tch_20231113-175547_3,class_20231113-175547_3,Kx3B-va9n,3B10PE,,a2d17aee-558c-46dd-97fa-9b5669ba7144,1ca17cec-9c17-4b30-9b18-706fdbe1ade5,97137d35-71a3-4b10-b68e-06396ca48a92,cabe0334-bd2c-4c59-ae73-a482d6e93763,2c3ec457-4723-41cf-8520-58f698bee268,ca81b814-45e1-4dd7-8dd7-056991e1cec6,14b7ba32-7af4-470b-b51a-8bf55385cde6,129539cb-5d2c-4ae4-9a28-a8c917d083f5,bab39864-0c08-45fa-b5d0-a04f8c21ca74,c43dcb29-1b04-42ea-b6cd-9ad68d66b8f9,0ec1a266-bfea-4163-bac5-ec4cdfdb3164,3c862216-95de-4710-8188-00a5a99f76a0,fec2fe5b-f936-47e2-ac08-1e22a78afe08,0fcd1aac-ba6e-4fec-ab8c-8f85117c4d16,aa1fad71-02bf-42ac-b9c9-de5756fbb82b
tch_20231113-175547_4,class_20231113-175547_4,9Wf6-yDk2,3B10PE,,4b0b3e4c-1a6a-4777-b7c2-26fe24900f05,26b0a0b6-abd9-4d70-a9b7-9c89777a6d28,c3dcd2e8-1fdb-4cb3-8ae3-7bc5239e9fe8,d2fcad5d-acfd-49a6-b6a4-e82993cf6f46,d3f3861c-b48b-4782-baed-4e18ab801fe8,ffc5442c-31e1-4fb0-b405-e169d17ed3ff,4f1e6781-cfeb-4d32-ae62-6a7650463fb6,ddfd34fa-7ccd-4139-a0e9-cdba2629b561,5ae85f10-b212-45a3-b60f-5ac9523517c9,4c2f2b4f-3e76-4b2a-8523-43cd11ae72fd,f2c1ba3c-2f8b-48dd-87a6-95e64e140297,eeefa5dc-4863-4d2e-bbfb-f92f24345a8b,25d3e22b-7e00-4bb4-8f67-d4018687b74e,e5a7ff35-f535-4d7f-91ee-0184a0c66216,bfb973d7-8663-4450-bd85-5fe0ba169302
tch_20231113-175547_7,class_20231113-175547_7,8GC8-gZ2p,3B10PE,,f612f13d-4f86-40d4-9f35-748329968b9a,771a9fdb-0ce8-40ab-8017-23c192fcdea9,db383f4c-dce1-4691-b2b5-3d54af621fd5,bec9ec4a-beaa-49ed-be26-9709c04f8b5e,33a10df8-f3e1-4dc2-a482-8af15deda0a7,a0427429-23f6-4da5-8ae0-da7354e81c9d,35130426-e3bd-4e65-a389-af58eb68fc93,2045f3c7-a45d-4cdd-aa34-ff1601bb3c82,77634e6d-ba15-43b1-8a16-dde5fbade29c,5b4f8732-47fb-4c10-8f8c-ba687ead8fa4,3b05f6aa-a8ac-4319-a94f-b0a370c86087,7c71bad1-aecb-4810-b55f-3337f23a219a,29693836-450c-4c13-a3c0-23215042e307,bcec3248-5c75-4e67-929e-c292dc798cb2,358690ec-6f18-459d-9e96-e0da9a38c5b0
tch_20231113-175547_5,class_20231113-175547_5,79mE-iTG6,3B10PE,,85ad7560-05ec-4dd4-82b4-860815efd27e,7ce5bcee-0152-4d15-8fe0-530ed5c3b6d9,79acbc0c-821f-4190-9330-4c694a711f1c,9fc7c541-8ae1-4cfa-8472-1b346677390d,e2a8461a-a28e-4571-ab59-d18bc0d9c507,7a967a92-9193-4591-9d3b-0bf2b1c04bbb,acf83010-b3bf-40d7-bf99-5fec9b6e32dc,c5bfe0a8-b92e-44ac-bb01-736784f4ab27,8ed4a40e-e4ab-4f41-9591-7f039b87674d,9b6cc392-0960-408c-be3b-c9502a12b8cf,ee865ec9-9650-4157-bd88-957fcca88667,efa8c7fe-47bf-4e8b-82ed-19fb24095af3,92f4270b-8544-4562-afbf-026989ca5dfd,77c44ed7-8627-4736-a68c-a8296521c309,03e43900-484d-499f-a9c1-42b07d311f39
tch_20231113-175547_6,class_20231113-175547_6,w3w3-mHki,3B10PE,,ce66248e-3fec-49e6-8521-e83fa92c4d98,93b87c98-1c3d-453a-a316-487eedbf70ba,9e09cc66-f8c8-4ee9-910d-946fb254c3d0,5a2cc269-cc07-4889-a1a2-b8a2b1f30d7f,b045f0a0-db57-4b2a-b76a-0c4898e7fb51,935e566c-ee65-41aa-b362-83129c6daedc,5f9fd071-c122-433a-aa53-3ae4fc561c58,c029ea5c-f803-4da6-8f78-7986ee0e294b,a572a626-d8cb-4157-8bf1-1bdef6f82f99,e56cb9f0-81c0-45b3-aef2-8cb449bf2e2e,3b308d70-edb8-485b-947a-3abf92008c0f,14c5ecdc-a300-4d14-bd6b-715a777d749d,5b3f1a1e-13ab-4dff-89cc-5d473b303bda,8ae69933-c5dd-4e0b-9e0a-acf2a912fd89,790bf5e8-8df8-4213-bde0-5778da43b2d8
tch_20231113-175547_8,class_20231113-175547_8,iRPw-CMqg,3B10PE,,ad1c371b-596f-4709-b7c8-f08a52584f08,b4edc01e-7bd4-4734-b048-2b9f90b1f68f,b4299b7b-2e52-4a75-b0fc-6c21014c97ec,454ba0cf-e692-4633-8338-9929f907aa11,73dc5d8b-c558-41ba-9ca1-d8b52c980106,4ef976aa-8481-4078-9435-43e24a0abd88,9ecce3aa-5616-4e53-8fa7-f43b82853260,779ae24f-b51d-4ff0-aacf-a01ffef32cd1,185bd9f8-fced-4f38-a9a9-436604ab276d,37d6b729-2330-4f2e-87c8-9c39ab5d3dce,74dd67d1-f751-46fe-8b17-a9e17331949d,78ea2a08-0d20-49c8-abfb-ea17d7c7aea5,d8f163bc-cea0-4197-b0f6-1f017cdb0658,52e293e1-846e-47ef-844c-e45c29d25a01,1034a2e8-3cbf-4fad-8088-a999522de5c1
tch_20231113-175547_9,class_20231113-175547_9,9WQ9-4xHx,3B10PE,,729cd80f-5a4f-4e41-9e15-d65553f0a60b,b7cee98d-3a1b-417f-b469-e7a80ff5721e,4482718e-e9ec-46fc-91d3-ae537481b400,6c05b240-403b-465d-898d-f12550543d12,c63a8608-b7a7-4243-b778-8be754b31410,8e7e9fc5-4e8c-4221-834b-82bc4bfbc88d,3ed895ef-a2f7-455e-8a32-21e34509f975,06c8879d-8542-486f-aaaa-85a52b01eec5,ce61b90d-ec1e-4f04-b05f-79a05fd88fff,621f79c4-d3d8-49fa-9b2f-51197723365e,feee1928-5100-4822-be0d-13120843379e,a7dfd986-f58e-4f1a-a350-51f497bd09c5,8db74250-1a04-4d5b-97db-b128281490ec,8da221dd-4ff4-4712-8a22-ee1bcd4103a9,5a725f01-53a5-4f8a-ab69-22e45f911025
tch_20231113-175547_10,class_20231113-175547_10,uW2C-6hs8,3B10PE,,9635b56d-90e1-44b3-a0dc-c49268875255,87ddba4d-5b86-4e0f-8989-75c710d2bcfe,8d2b6b50-10a2-4b93-85ca-a1f71c2826fd,631e595d-9668-4560-9ac0-82608bf6b06d,5cf6556e-f635-49f3-a82e-fb7761e84da8,7837e00e-e5b9-4777-a832-1007c6346ba3,df25f33f-bb53-4e27-8108-74fc109e2b12,b9f3f33f-69c7-4be6-a090-bfac2d0b64d2,9e12563a-a04f-429c-835c-058211a6d6d0,cae566b6-c226-4b45-9a3b-be81de08c05f,5cbd69b2-b04d-477c-b406-f72f3046d01d,e1c39135-e519-45a1-a19b-0b6e6655e279,edd9e172-4ce9-4977-a636-4104c3cf1396,e2e76b49-9581-4016-a18c-270a9e1c35bb,05e1e043-0b43-42f7-a26e-e110bccf47bd
