1528285334091/1528285634672/1528286714281,launched
1528285334091/1528285634672/1528286714281,submitted
1528285334091/1528285634672/1528286714281,closed
1528285346430/1542018594301/1542018627092,launched
1528285346430/1542018594301/1542018627092,submitted
1528285346430/1542018594301/1542018627092,closed
1528285348662/1542018651408/1542018677198,launched
1528285348662/1542018651408/1542018677198,submitted
1528285348662/1542018651408/1542018677198,closed
1528285349616/1542018773925/1542018791919,launched
1528285349616/1542018773925/1542018791919,submitted
1528285349616/1542018773925/1542018791919,closed
1528285349671/1542018696068/1542018760436,launched
1528285349671/1542018696068/1542018760436,submitted
1528285349671/1542018696068/1542018760436,closed
1528285356402/1542018808630/1542018818834,launched
1528285356402/1542018808630/1542018818834,submitted
1528285356402/1542018808630/1542018818834,closed
1529663880740/1542018831679/1542018848156,launched
1529663880740/1542018831679/1542018848156,submitted
1529663880740/1542018831679/1542018848156,closed
1529663888589/1542018863991/1542018889091,launched
1529663888589/1542018863991/1542018889091,submitted
1529663888589/1542018863991/1542018889091,closed
1529663899444/1542018892173/1542018911338,launched
1529663899444/1542018892173/1542018911338,submitted
1529663899444/1542018892173/1542018911338,closed
1529663905464/1542018926832/1542018983599,launched
1529663905464/1542018926832/1542018983599,submitted
1529663905464/1542018926832/1542018983599,closed
1528285338413/1542018511796/1542018580447,launched
1528285338413/1542018511796/1542018580447,submitted
1528285338413/1542018511796/1542018580447,closed
1528285340418/1528285841743/1528286530044,launched
1528285340418/1528285841743/1528286530044,submitted
1528285340418/1528285841743/1528286530044,closed
